sentence,label,label_id
"Night and day he was haunted by the memory of Virginia sitting up, tearing his jewels from her fingers, Wringing her bare hands and crying that she was not clean.",passive,0
"Moreover, the modern argument in favour of the supernatural origin of the Christian religion, drawn from its Suitableness to our needs and its divine response to our aspirations, must be admitted by every candid person resorting to it to be of exactly equal force in the mouth of a Mahometan or a Fire-Worshipper or an Astrolater.",passive,0
"The cabin was pleasantly lit by the long low windows which its roof rose just high enough to lift above the deck, and the fresh air entered with the slanting sun.",passive,0
The change will be much appreciated by yours truly.,passive,0
This fact is now being recognised by those whose interests are chiefly affected.,passive,0
His estimate of the value of human life had been increased by his affection for Margaret.,passive,0
"Her life, which is a singular Exponent of the false ideas prevalent upon the subject of love and marriage in the eighteenth century, is told by Vernon Lee in a vivid and discriminating manner.",passive,0
Saddle covers are used by the wealthy class.,passive,0
What is represented by the dotted line in the same figure?,passive,0
"When he died in Cochin, in 1525, he was mourned by the natives as a just ruler, and by his countrymen as one who had saved to Portugal the richest part of the National domain.",passive,0
"As for Doris Monroe, Marjorie had been rebuffed by chilling looks on three different occasions when she had encountered and spoken to the haughty sophomore.",passive,0
"Consequently great numbers were killed by the Chinese, who also burned many native villages, and used the blood of the Slain inhabitants for Caulking their boats.",passive,0
"Yet, more than the imposing body of this hero of the ranges, Bull was impressed by the spirit of the man.",passive,0
"The operations have been carried out, on a manufacturing scale, by Mr. W. E. B. Blenkinsop and himself, and there is no doubt of the practicability of the process.",passive,0
"The starchy fluid in the grains of corn is rendered capable of nutrition to the embryo by the development of successive generations of cells, which exert upon it their peculiar Vitalizing influence.",passive,0
"In 1770, an elaborate treatise on Coachmaking was published at Paris by the Academy of arts, written by mons.",passive,0
"The whole campaign was settled by two battles, in which they attacked the white men in Laager and suffered many reverses.",passive,0
"The Footwalks were infested by hospital nurses and Bath-Chairs, while long files of girls, marching two and two, meandered home and Seaward.",passive,0
"It was Ptolemy Philadelphus, we are told by Galen, who gave the Athenians fifteen talents, a great convoy of provisions, and exemption from tribute, in exchange for the autographs and originals of the tragedies of Æschylus, Sophocles, and Euripides.",passive,0
"We were inspected a trifle suspiciously by the Door-Keeper, but filed in, and found the little theatre filled with a numerous and enthusiastic audience.",passive,0
"This was aided by the fact that once the news of my exploit spread, there were any number of girls more than anxious to get to know me better, including the Well-Cleavaged young lady from the transit staff.",passive,0
It was followed almost immediately by a stranger sound from the gravel walk.,passive,0
"Urgent representations were made to Nelson by the Austrian minister and commander-in-chief, that, if the ship were withdrawn, the consequences to the Army would be most serious.",passive,0
